customer_id,name,email,age,city,signup_date,is_active,monthly_spend
1385,Sam 25,user385@example.com,35,Berlin,2023-01-21,true,38.7
1386,Jamie 26,user386@example.com,36,Paris,2023-01-22,true,63.69
1387,Sam 27,user387@example.com,31,Madrid,2023-01-23,false,57.82
1388,Alex 28,user388@example.com,34,Vienna,2023-01-24,true,5.66
1389,Robin 29,user389@example.com,37,Warsaw,2023-01-25,true,70.66
1390,Robin 30,user390@example.com,34,Berlin,2023-01-26,false,55.29
1391,Alex 31,user391@example.com,33,Paris,2023-01-27,true,61.34
1392,Robin 32,user392@example.com,31,Madrid,2023-01-28,true,60.69
1393,Sam 33,user393@example.com,25,Vienna,2023-01-29,false,58.04
1394,Sam 34,user394@example.com,33,Warsaw,2023-01-30,true,45.39
1395,Alex 35,user395@example.com,41,Berlin,2023-01-31,true,65.63
1396,Robin 36,user396@example.com,36,Paris,2023-02-01,false,48.17
1397,Casey 37,user397@example.com,39,Madrid,2023-02-02,true,41.13
1398,Jamie 38,user398@example.com,62,Vienna,2023-02-03,true,34.67
1399,Casey 39,user399@example.com,31,Warsaw,2023-02-04,false,55.64
1400,Sam 40,user400@example.com,33,Berlin,2023-02-05,true,45.2
1401,Sam 41,user401@example.com,59,Paris,2023-02-06,true,17.31
1402,Sam 42,user402@example.com,36,Madrid,2023-02-07,false,37.97
1403,Sam 43,user403@example.com,31,Vienna,2023-02-08,true,39.41
1404,Jamie 44,user404@example.com,30,Warsaw,2023-02-09,true,33.0
1405,Alex 45,user405@example.com,69,Berlin,2023-02-10,false,29.59
1406,Sam 46,user406@example.com,42,Paris,2023-02-11,true,70.93
1407,Robin 47,user407@example.com,36,Madrid,2023-02-12,true,57.89
1408,Jamie 48,user408@example.com,34,Vienna,2023-02-13,false,35.04
1409,Sam 49,user409@example.com,45,Warsaw,2023-02-14,true,60.0
1410,Robin 50,user410@example.com,36,Berlin,2023-02-15,true,49.99
1411,Sam 51,user411@example.com,51,Paris,2023-02-16,false,41.14
1412,Alex 52,user412@example.com,54,Madrid,2023-02-17,true,78.59
1413,Jamie 53,user413@example.com,42,Vienna,2023-02-18,true,55.67
1414,Alex 54,user414@example.com,39,Warsaw,2023-02-19,false,42.97
1415,Jamie 55,user415@example.com,40,Berlin,2023-02-20,true,35.51
1416,Sam 56,user416@example.com,49,Paris,2023-02-21,true,57.72
1417,Sam 57,user417@example.com,29,Madrid,2023-02-22,false,57.84
1418,Jamie 58,user418@example.com,57,Vienna,2023-02-23,true,41.29
1419,Robin 59,user419@example.com,37,Warsaw,2023-02-24,true,38.75
1420,Robin 60,user420@example.com,39,Berlin,2023-02-25,false,53.66
1421,Sam 61,user421@example.com,24,Paris,2023-02-26,true,48.8
1422,Sam 62,user422@example.com,51,Madrid,2023-02-27,true,59.35
1423,Alex 63,user423@example.com,32,Vienna,2023-02-28,false,63.47
1424,Sam 64,user424@example.com,41,Warsaw,2023-03-01,true,38.8
1425,Jamie 65,user425@example.com,54,Berlin,2023-03-02,true,61.78
1426,Robin 66,user426@example.com,41,Paris,2023-03-03,false,57.23
1427,Robin 67,user427@example.com,45,Madrid,2023-03-04,true,53.79
1428,Alex 68,user428@example.com,39,Vienna,2023-03-05,true,41.26
1429,Robin 69,user429@example.com,53,Warsaw,2023-03-06,false,59.67
1430,Robin 70,user430@example.com,41,Berlin,2023-03-07,true,43.16
1431,Casey 71,user431@example.com,27,Paris,2023-03-08,true,87.52
1432,Jamie 72,user432@example.com,42,Madrid,2023-03-09,false,59.5
1433,Casey 73,user433@example.com,42,Vienna,2023-03-10,true,51.56
1434,Robin 74,user434@example.com,38,Warsaw,2023-03-11,true,17.02
1435,Alex 75,user435@example.com,38,Berlin,2023-03-12,false,46.31
1436,Alex 76,user436@example.com,40,Paris,2023-03-13,true,69.13
1437,Robin 77,user437@example.com,37,Madrid,2023-03-14,true,67.47
1438,Sam 78,user438@example.com,37,Vienna,2023-03-15,false,47.03
1439,Casey 79,user439@example.com,43,Warsaw,2023-03-16,true,40.01
1440,Robin 80,user440@example.com,45,Berlin,2023-03-17,true,32.39
1441,Alex 81,user441@example.com,36,Paris,2023-03-18,false,35.08
1442,Alex 82,user442@example.com,35,Madrid,2023-03-19,true,60.03
1443,Casey 83,user443@example.com,42,Vienna,2023-03-20,true,49.91
1444,Jamie 84,user444@example.com,43,Warsaw,2023-03-21,false,53.87
1445,Robin 85,user445@example.com,24,Berlin,2023-03-22,true,54.43
1446,Robin 86,user446@example.com,33,Paris,2023-03-23,true,61.08
1447,Jamie 87,user447@example.com,47,Madrid,2023-03-24,false,70.97
1448,Casey 88,user448@example.com,39,Vienna,2023-03-25,true,77.36
1449,Casey 89,user449@example.com,44,Warsaw,2023-03-26,true,49.53
1450,Alex 90,user450@example.com,56,Berlin,2023-03-27,false,93.13
1451,Jamie 91,user451@example.com,30,Paris,2023-03-28,true,41.09
1452,Casey 92,user452@example.com,46,Madrid,2023-03-29,true,38.36
1453,Sam 93,user453@example.com,38,Vienna,2023-03-30,false,29.49
1454,Robin 94,user454@example.com,49,Warsaw,2023-03-31,true,38.18
1455,Alex 95,user455@example.com,29,Berlin,2023-04-01,true,46.16
1456,Jamie 96,user456@example.com,36,Paris,2023-04-02,false,47.29
1457,Alex 97,user457@example.com,40,Madrid,2023-04-03,true,58.35
1458,Casey 98,user458@example.com,40,Vienna,2023-04-04,true,44.15
1459,Casey 99,user459@example.com,34,Warsaw,2023-04-05,false,27.46
1460,Sam 100,user460@example.com,34,Berlin,2023-04-06,true,56.52
1461,Robin 101,user461@example.com,29,Paris,2023-04-07,true,62.62
1462,Jamie 102,user462@example.com,27,Madrid,2023-04-08,false,57.01
1463,Alex 103,user463@example.com,49,Vienna,2023-04-09,true,92.95
1464,Robin 104,user464@example.com,36,Warsaw,2023-04-10,true,52.88
1465,Casey 105,user465@example.com,38,Berlin,2023-04-11,false,39.36
1466,Robin 106,user466@example.com,35,Paris,2023-04-12,true,35.82
1467,Alex 107,user467@example.com,43,Madrid,2023-04-13,true,50.53
1468,Robin 108,user468@example.com,45,Vienna,2023-04-14,false,34.87
1469,Casey 109,user469@example.com,45,Warsaw,2023-04-15,true,42.61
1470,Robin 110,user470@example.com,39,Berlin,2023-04-16,true,57.86
1471,Jamie 111,user471@example.com,33,Paris,2023-04-17,false,49.16
1472,Robin 112,user472@example.com,31,Madrid,2023-04-18,true,54.13
1473,Jamie 113,user473@example.com,47,Vienna,2023-04-19,true,46.32
1474,Robin 114,user474@example.com,31,Warsaw,2023-04-20,false,30.88
1475,Casey 115,user475@example.com,48,Berlin,2023-04-21,true,64.23
1476,Sam 116,user476@example.com,29,Paris,2023-04-22,true,34.71
1477,Sam 117,user477@example.com,41,Madrid,2023-04-23,false,52.06
1478,Jamie 118,user478@example.com,46,Vienna,2023-04-24,true,33.47
1479,Jamie 119,user479@example.com,37,Warsaw,2023-04-25,true,60.57
1480,Sam 0,user480@example.com,31,Berlin,2023-04-26,false,59.24
1481,Casey 1,user481@example.com,32,Paris,2023-04-27,true,59.28
1482,Casey 2,user482@example.com,34,Madrid,2023-04-28,true,65.01
1483,Robin 3,user483@example.com,33,Vienna,2023-04-29,false,57.55
1484,Jamie 4,user484@example.com,36,Warsaw,2023-04-30,true,42.18
1485,Casey 5,user485@example.com,28,Berlin,2023-05-01,true,49.14
1486,Alex 6,user486@example.com,41,Paris,2023-05-02,false,59.05
1487,Robin 7,user487@example.com,41,Madrid,2023-05-03,true,33.3
1488,Robin 8,user488@example.com,65,Vienna,2023-05-04,true,28.17
1489,Sam 9,user489@example.com,46,Warsaw,2023-05-05,false,36.57
1490,Jamie 10,user490@example.com,44,Berlin,2023-05-06,true,62.22
1491,Casey 11,user491@example.com,43,Paris,2023-05-07,true,62.85
1492,Casey 12,user492@example.com,32,Madrid,2023-05-08,false,69.14
1493,Robin 13,user493@example.com,38,Vienna,2023-05-09,true,29.15
1494,Jamie 14,user494@example.com,26,Warsaw,2023-05-10,true,37.31
1495,Jamie 15,user495@example.com,54,Berlin,2023-05-11,false,48.55
1496,Jamie 16,user496@example.com,36,Paris,2023-05-12,true,68.41
1497,Sam 17,user497@example.com,30,Madrid,2023-05-13,true,79.82
1498,Casey 18,user498@example.com,29,Vienna,2023-05-14,false,55.59
1499,Jamie 19,user499@example.com,33,Warsaw,2023-05-15,true,85.98
1500,Sam 20,user500@example.com,48,Berlin,2023-05-16,true,37.82
1501,Alex 21,user501@example.com,32,Paris,2023-05-17,false,48.55
1502,Robin 22,user502@example.com,45,Madrid,2023-05-18,true,58.72
1503,Casey 23,user503@example.com,30,Vienna,2023-05-19,true,54.71
1504,Casey 24,user504@example.com,46,Warsaw,2023-05-20,false,61.57
1505,Robin 25,user505@example.com,37,Berlin,2023-05-21,true,46.75
1506,Alex 26,user506@example.com,37,Paris,2023-05-22,true,35.36
1507,Sam 27,user507@example.com,34,Madrid,2023-05-23,false,35.35
1508,Robin 28,user508@example.com,34,Vienna,2023-05-24,true,67.88
1509,Sam 29,user509@example.com,41,Warsaw,2023-05-25,true,61.89
1510,Sam 30,user510@example.com,25,Berlin,2023-05-26,false,33.42
1511,Sam 31,user511@example.com,57,Paris,2023-05-27,true,39.21
1512,Alex 32,user512@example.com,28,Madrid,2023-05-28,true,59.97
1513,Alex 33,user513@example.com,52,Vienna,2023-05-29,false,68.47
1514,Sam 34,user514@example.com,38,Warsaw,2023-05-30,true,61.11
1515,Jamie 35,user515@example.com,37,Berlin,2023-05-31,true,42.14
1516,Casey 36,user516@example.com,36,Paris,2023-06-01,false,53.86
1517,Alex 37,user517@example.com,60,Madrid,2023-06-02,true,48.0
1518,Jamie 38,user518@example.com,54,Vienna,2023-06-03,true,54.05
1519,Jamie 39,user519@example.com,35,Warsaw,2023-06-04,false,45.34
1520,Casey 40,user0@example.com,44,Berlin,2023-06-05,true,74.42
1521,Sam 41,user1@example.com,43,Paris,2023-06-06,true,41.82
1522,Jamie 42,user2@example.com,26,Madrid,2023-06-07,false,49.05
1523,Jamie 43,user3@example.com,23,Vienna,2023-06-08,true,60.28
1524,Jamie 44,user4@example.com,46,Warsaw,2023-06-09,true,31.29
1525,Sam 45,user5@example.com,42,Berlin,2023-06-10,false,40.89
1526,Sam 46,user6@example.com,54,Paris,2023-06-11,true,80.88
1527,Alex 47,user7@example.com,39,Madrid,2023-06-12,true,55.95
1528,Alex 48,user8@example.com,44,Vienna,2023-06-13,false,29.38
1529,Jamie 49,user9@example.com,54,Warsaw,2023-06-14,true,43.93
1530,Sam 50,user10@example.com,29,Berlin,2023-06-15,true,46.39
1531,Sam 51,user11@example.com,36,Paris,2023-06-16,false,60.65
1532,Casey 52,user12@example.com,42,Madrid,2023-06-17,true,55.4
1533,Jamie 53,user13@example.com,34,Vienna,2023-06-18,true,35.67
1534,Alex 54,user14@example.com,42,Warsaw,2023-06-19,false,28.06
1535,Casey 55,user15@example.com,26,Berlin,2023-06-20,true,56.59
1536,Sam 56,user16@example.com,34,Paris,2023-06-21,true,58.49
1537,Alex 57,user17@example.com,36,Madrid,2023-06-22,false,63.03
1538,Jamie 58,user18@example.com,63,Vienna,2023-06-23,true,36.66
1539,Sam 59,user19@example.com,37,Warsaw,2023-06-24,true,53.03
1540,Jamie 60,user20@example.com,26,Berlin,2023-06-25,false,68.48
1541,Casey 61,user21@example.com,36,Paris,2023-06-26,true,73.41
1542,Casey 62,user22@example.com,52,Madrid,2023-06-27,true,31.17
1543,Casey 63,user23@example.com,50,Vienna,2023-06-28,false,90.46
1544,Robin 64,user24@example.com,45,Warsaw,2023-06-29,true,41.47
1545,Jamie 65,user25@example.com,45,Berlin,2023-06-30,true,62.49
1546,Casey 66,user26@example.com,42,Paris,2023-07-01,false,51.21
1547,Casey 67,user27@example.com,29,Madrid,2023-07-02,true,32.0
1548,Jamie 68,user28@example.com,46,Vienna,2023-07-03,true,58.77
1549,Casey 69,user29@example.com,40,Warsaw,2023-07-04,false,56.9
1550,Jamie 70,user30@example.com,45,Berlin,2023-07-05,true,61.77
1551,Sam 71,user31@example.com,45,Paris,2023-07-06,true,61.41
1552,Jamie 72,user32@example.com,42,Madrid,2023-07-07,false,53.06
1553,Jamie 73,user33@example.com,41,Vienna,2023-07-08,true,53.74
1554,Robin 74,user34@example.com,32,Warsaw,2023-07-09,true,78.22
1555,Sam 75,user35@example.com,42,Berlin,2023-07-10,false,39.92
1556,Robin 76,user36@example.com,32,Paris,2023-07-11,true,16.51
1557,Casey 77,user37@example.com,35,Madrid,2023-07-12,true,68.93
1558,Jamie 78,user38@example.com,41,Vienna,2023-07-13,false,72.47
1559,Sam 79,user39@example.com,50,Warsaw,2023-07-14,true,34.17
1560,Robin 80,user40@example.com,37,Berlin,2023-07-15,true,71.92
1561,Jamie 81,user41@example.com,22,Paris,2023-07-16,false,40.31
1562,Alex 82,user42@example.com,36,Madrid,2023-07-17,true,53.26
1563,Robin 83,user43@example.com,34,Vienna,2023-07-18,true,58.21
1564,Sam 84,user44@example.com,38,Warsaw,2023-07-19,false,66.82
1565,Robin 85,user45@example.com,38,Berlin,2023-07-20,true,49.57
1566,Robin 86,user46@example.com,55,Paris,2023-07-21,true,62.76
1567,Robin 87,user47@example.com,39,Madrid,2023-07-22,false,37.88
1568,Casey 88,user48@example.com,36,Vienna,2023-07-23,true,62.66
1569,Alex 89,user49@example.com,41,Warsaw,2023-07-24,true,58.04
1570,Sam 90,user50@example.com,37,Berlin,2023-07-25,false,39.27
1571,Sam 91,user51@example.com,31,Paris,2023-07-26,true,52.96
1572,Sam 92,user52@example.com,45,Madrid,2023-07-27,true,45.9
1573,Jamie 93,user53@example.com,35,Vienna,2023-07-28,false,47.63
1574,Sam 94,user54@example.com,42,Warsaw,2023-07-29,true,46.04
1575,Sam 95,user55@example.com,43,Berlin,2023-07-30,true,69.85
1576,Alex 96,user56@example.com,32,Paris,2023-07-31,false,62.35
1577,Jamie 97,user57@example.com,32,Madrid,2023-08-01,true,31.29
1578,Jamie 98,user58@example.com,38,Vienna,2023-08-02,true,49.57
1579,Robin 99,user59@example.com,32,Warsaw,2023-08-03,false,51.87
1580,Casey 100,user60@example.com,34,Berlin,2023-08-04,true,56.28
1581,Jamie 101,user61@example.com,36,Paris,2023-08-05,true,55.03
1582,Jamie 102,user62@example.com,31,Madrid,2023-08-06,false,48.7
1583,Alex 103,user63@example.com,39,Vienna,2023-08-07,true,64.26
1584,Sam 104,user64@example.com,41,Warsaw,2023-08-08,true,46.25
1585,Jamie 105,user65@example.com,36,Berlin,2023-08-09,false,52.61
1586,Jamie 106,user66@example.com,30,Paris,2023-08-10,true,68.28
1587,Casey 107,user67@example.com,26,Madrid,2023-08-11,true,56.09
1588,Alex 108,user68@example.com,24,Vienna,2023-08-12,false,41.96
1589,Casey 109,user69@example.com,34,Warsaw,2023-08-13,true,59.41
1590,Jamie 110,user70@example.com,24,Berlin,2023-08-14,true,37.6
1591,Jamie 111,user71@example.com,47,Paris,2023-08-15,false,60.75
1592,Alex 112,user72@example.com,27,Madrid,2023-08-16,true,23.34
1593,Robin 113,user73@example.com,47,Vienna,2023-08-17,true,41.37
1594,Robin 114,user74@example.com,29,Warsaw,2023-08-18,false,35.26
1595,Jamie 115,user75@example.com,47,Berlin,2023-08-19,true,35.59
1596,Jamie 116,user76@example.com,37,Paris,2023-08-20,true,54.67
1597,Casey 117,user77@example.com,46,Madrid,2023-08-21,false,54.89
1598,Casey 118,user78@example.com,39,Vienna,2023-08-22,true,19.15
1599,Casey 119,user79@example.com,59,Warsaw,2023-08-23,true,81.55
